,material_id,formula_pretty,nsites,crystal_system,formation_energy_per_atom,volume,density,band_gap,A_ions,B_ions,C_ions,Tolerance_factor,Octahedral_factor
200,mp-1522525,BaCaBiSbO6,40,Orthorhombic,-2.437403737,614.3240878,6.532063974,1.9941,Ba; Ca,Bi; Sb,O,0.9178022554904398,0.5821428571428572
201,mp-1522558,BaCaBiSbO6,10,Cubic,-2.331821444,158.2942593,6.337570705,1.6858,Ba; Ca,Bi; Sb,O,0.9178022554904398,0.5821428571428572
202,mp-1516242,BaCaCeCrO6,10,Cubic,-2.950675737,144.0248097,5.367154135,0.0,Ba; Ca,Ce; Cr,O,0.9455497655401507,0.5357142857142857
203,mp-1519944,BaCaCeFeO6,10,Cubic,-2.781431762,144.8717177,5.379894808,0.0,Ba; Ca,Ce; Fe,O,0.9555497043061453,0.5196428571428572
204,mp-1518962,BaCaCeGeO6,10,Cubic,-3.039447311,142.3620663,5.670635277,1.9787,Ba; Ca,Ce; Ge,O,0.9680628551958687,0.5
205,mp-1521543,BaCaCeHfO6,40,Orthorhombic,-3.653805469,610.9475583,6.436240898,2.1365,Ba; Ca,Ce; Hf,O,0.9282794501878192,0.5642857142857144
206,mp-1521558,BaCaCeHfO6,10,Cubic,-3.555891472,158.8537611,6.188405038,2.3769,Ba; Ca,Ce; Hf,O,0.9282794501878192,0.5642857142857144
207,mp-1521569,BaCaCeHfO6,20,Triclinic,-3.649456554,303.8650592,6.470315594,2.195,Ba; Ca,Ce; Hf,O,0.9282794501878192,0.5642857142857144
208,mp-1516489,BaCaCeNbO6,40,Orthorhombic,-3.346838872,608.652156,5.526548868,0.0,Ba; Ca,Ce; Nb,O,0.9136773015331795,0.5892857142857143
209,mp-1516542,BaCaCeNbO6,10,Cubic,-3.254010299,158.4378193,5.307675116,0.0,Ba; Ca,Ce; Nb,O,0.9136773015331795,0.5892857142857143
210,mp-1516716,BaCaCeNbO6,20,Triclinic,-3.344654442,305.3702009,5.507652471,0.0,Ba; Ca,Ce; Nb,O,0.9136773015331795,0.5892857142857143
211,mp-1518826,BaCaCeNiO6,10,Cubic,-2.58155916,136.2984769,5.752995183,1.256,Ba; Ca,Ce; Ni,O,0.9797262630897946,0.4821428571428572
212,mp-1521090,BaCaCeSnO6,20,Triclinic,-3.089331659,303.7203348,5.81972485,2.1723,Ba; Ca,Ce; Sn,O,0.9325376128033597,0.5571428571428572
213,mp-1521220,BaCaCeSnO6,40,Orthorhombic,-3.092412343,610.9838417,5.785975535,2.0629,Ba; Ca,Ce; Sn,O,0.9325376128033597,0.5571428571428572
214,mp-1521263,BaCaCeSnO6,10,Cubic,-3.009451769,157.3006937,5.61843924,2.2724,Ba; Ca,Ce; Sn,O,0.9325376128033597,0.5571428571428572
215,mp-1521898,BaCaCeTiO6,10,Cubic,-3.436572658,147.8791077,5.180899673,2.1876,Ba; Ca,Ce; Ti,O,0.9510792963327831,0.5267857142857143
216,mp-1517492,BaCaCeZrO6,40,Orthorhombic,-3.583946601,621.5940391,5.393506118,2.1401,Ba; Ca,Ce; Zr,O,0.9261649184106261,0.5678571428571428
217,mp-1517564,BaCaCeZrO6,20,Triclinic,-3.581295687,308.6171752,5.431601871,2.1986,Ba; Ca,Ce; Zr,O,0.9261649184106261,0.5678571428571428
218,mp-1517628,BaCaCeZrO6,10,Cubic,-3.473519771,161.930527,5.175940749,2.4204,Ba; Ca,Ce; Zr,O,0.9261649184106261,0.5678571428571428
219,mp-1517595,BaCaCrBiO6,10,Cubic,-2.277217755,139.1163041,6.37851462,0.1804,Ba; Ca,Cr; Bi,O,0.9738596387599158,0.4910714285714286
220,mp-1516519,BaCaCrSbO6,10,Cubic,-2.567483897,130.3262159,5.697414694,1.2601,Ba; Ca,Cr; Sb,O,1.0126684911139847,0.4339285714285714
221,mp-1517268,BaCaCrSnO6,10,Cubic,-2.469591363,130.7177642,5.641603938,0.0,Ba; Ca,Cr; Sn,O,1.0064019781739226,0.4428571428571429
222,mp-1521412,BaCaCuBiO6,10,Cubic,-1.891478206,140.3994791,6.456821955,0.0,Ba; Ca,Cu; Bi,O,0.9916741443469874,0.46428571428571436
223,mp-1520391,BaCaDyBiO6,10,Cubic,-2.711973607,160.1995736,6.6844836,1.9086,Ba; Ca,Dy; Bi,O,0.9091824668655296,0.5971428571428572
224,mp-1520660,BaCaDyBiO6,40,Orthorhombic,-2.804833726,623.8360014,6.866236766,1.7625,Ba; Ca,Dy; Bi,O,0.9091824668655296,0.5971428571428572
225,mp-1520670,BaCaDyBiO6,20,Triclinic,-2.80927097,309.44096,6.921200234,1.7884,Ba; Ca,Dy; Bi,O,0.9091824668655296,0.5971428571428572
227,mp-1516601,BaCaDyNbO6,10,Cubic,-3.357578071,151.741804,5.786842875,2.856,Ba; Ca,Dy; Nb,O,0.9342518363563068,0.5542857142857144
228,mp-1521128,BaCaDySbO6,10,Cubic,-3.005607106,148.7765041,6.224225701,3.3728,Ba; Ca,Dy; Sb,O,0.9429183654505215,0.54
229,mp-1519032,BaCaDyVO6,10,Cubic,-3.100416336,140.0780898,5.771221295,1.6048,Ba; Ca,Dy; V,O,0.9562238927146398,0.5185714285714286
230,mp-1516505,BaCaEuBiO6,40,Orthorhombic,-2.578161952,637.0278765,6.614190817,0.0,Ba; Ca,Eu; Bi,O,0.9021220305796868,0.6096428571428572
231,mp-1516643,BaCaEuBiO6,10,Cubic,-2.465123671,165.2535559,6.374180434,0.0,Ba; Ca,Eu; Bi,O,0.9021220305796868,0.6096428571428572
232,mp-1516652,BaCaEuBiO6,20,Triclinic,-2.580258535,318.8256823,6.607723537,0.0,Ba; Ca,Eu; Bi,O,0.9021220305796868,0.6096428571428572
233,mp-1523088,BaCaEuBiO6,10,Cubic,-2.428301885,161.1208327,6.537677129,0.0,Ba; Ca,Eu; Bi,O,0.9021220305796868,0.6096428571428572
234,mp-1523341,BaCaEuBiO6,40,Orthorhombic,-2.563033465,629.0950409,6.697595207,0.0,Ba; Ca,Eu; Bi,O,0.9021220305796868,0.6096428571428572
236,mp-1516493,BaCaEuNbO6,40,Orthorhombic,-3.192291767,611.7416235,5.627281223,0.0,Ba; Ca,Eu; Nb,O,0.926798265744848,0.5667857142857143
237,mp-1516524,BaCaEuNbO6,10,Cubic,-3.083626066,153.0071402,5.624642985,0.0,Ba; Ca,Eu; Nb,O,0.926798265744848,0.5667857142857143
238,mp-1518007,BaCaEuNbO6,40,Orthorhombic,-3.196415098,606.0477063,5.680150449,0.0,Ba; Ca,Eu; Nb,O,0.926798265744848,0.5667857142857143
239,mp-1518021,BaCaEuNbO6,20,Triclinic,-3.191369291,303.9500455,5.662841974,0.0,Ba; Ca,Eu; Nb,O,0.926798265744848,0.5667857142857143
240,mp-1518229,BaCaEuNbO6,10,Cubic,-3.094562271,156.4217861,5.501858528,0.0,Ba; Ca,Eu; Nb,O,0.926798265744848,0.5667857142857143
241,mp-1520835,BaCaEuSbO6,40,Orthorhombic,-2.826719531,602.0576396,6.036120406,0.0,Ba; Ca,Eu; Sb,O,0.935326430140936,0.5525
242,mp-1520952,BaCaEuSbO6,10,Cubic,-2.742848934,150.9916045,6.017043822,0.0,Ba; Ca,Eu; Sb,O,0.935326430140936,0.5525
243,mp-1521122,BaCaEuSbO6,40,Orthorhombic,-2.822626409,600.4833438,6.05194539,0.0,Ba; Ca,Eu; Sb,O,0.935326430140936,0.5525
244,mp-1521158,BaCaEuSbO6,10,Cubic,-2.749125658,154.34688,5.886242086,0.0,Ba; Ca,Eu; Sb,O,0.935326430140936,0.5525
245,mp-1521269,BaCaEuSbO6,20,Triclinic,-2.820930271,304.589288,5.965561737,0.0,Ba; Ca,Eu; Sb,O,0.935326430140936,0.5525
246,mp-1516685,BaCaEuSeO6,10,Cubic,-2.520960903,138.4162047,6.050245566,0.0,Ba; Ca,Eu; Se,O,0.9261649184106261,0.5678571428571428
247,mp-1520996,BaCaEuWO6,20,Triclinic,-3.005478444,296.5199234,6.823213459,0.1995,Ba; Ca,Eu; W,O,0.8896857750158966,0.6321428571428572
248,mp-1521024,BaCaEuWO6,10,Cubic,-2.966414783,145.6017188,6.947784506,0.5858,Ba; Ca,Eu; W,O,0.8896857750158966,0.6321428571428572
249,mp-1521247,BaCaEuWO6,40,Orthorhombic,-2.994994437,596.1400752,6.787729316,0.1113,Ba; Ca,Eu; W,O,0.8896857750158966,0.6321428571428572
390,mp-1078727,Ba2BiIrO6,10,Triclinic,-2.127008411,158.5898831,8.081747716,0.0,Ba,Bi; Ir,O,0.9674506415325034,0.5714285714285715
391,mp-1095109,Ba2BiIrO6,10,Cubic,-2.121007113,158.7933316,8.071393256,0.0,Ba,Bi; Ir,O,0.9674506415325034,0.5714285714285715
392,mp-561147,Ba2BiRuO6,40,Hexagonal,-2.191964763,671.4164276,6.734004261,0.0,Ba,Bi; Ru,O,0.9685512679733825,0.5696428571428571
393,mp-1182508,Ba2BiSbO6,10,Triclinic,-1.500483937,252.1117522,4.619724444,0.0,Ba,Bi; Sb,O,0.9608990570525995,0.5821428571428572
394,mp-1407554,Ba2BiSbO6,10,Triclinic,-0.551025894,204.292988,5.701061186,0.0,Ba,Bi; Sb,O,0.9608990570525995,0.5821428571428572
395,mp-1521651,Ba2BiSbO6,40,Cubic,-2.444785601,651.2715434,7.153310082,1.7228,Ba,Bi; Sb,O,0.9608990570525995,0.5821428571428572
396,mp-23091,Ba2BiSbO6,10,Trigonal,-2.452866078,162.4746176,7.16842324,1.7746,Ba,Bi; Sb,O,0.9608990570525995,0.5821428571428572
397,mp-23127,Ba2BiSbO6,10,Monoclinic,-2.453007173,162.4778489,7.168280677,1.6958,Ba,Bi; Sb,O,0.9608990570525995,0.5821428571428572
398,mp-545603,Ba2BiSbO6,10,Cubic,-2.444242602,163.0823219,7.141711075,1.6439,Ba,Bi; Sb,O,0.9608990570525995,0.5821428571428572
399,mp-643903,Ba2BiSbO6,10,Triclinic,-0.99094346,204.2929879,5.701061187,0.3197,Ba,Bi; Sb,O,0.9608990570525995,0.5821428571428572
400,mp-988230,Ba2BiSbO6,10,Triclinic,-0.29941501,204.292988,5.701061186,0.0,Ba,Bi; Sb,O,0.9608990570525995,0.5821428571428572
401,mp-1520718,Ba2BiWO6,10,Cubic,-2.417310401,163.4967375,7.754118579,0.0,Ba,Bi; W,O,0.9565804096051722,0.5892857142857143
402,mp-1520885,Ba2BiWO6,40,Cubic,-2.490761533,652.0884329,7.776694237,1.9604,Ba,Bi; W,O,0.9565804096051722,0.5892857142857143
404,mp-1520172,Ba2CaCrO6,10,Cubic,-2.605433114,143.3476486,5.360200302,0.602,Ba,Ca; Cr,O,1.0039582129110884,0.5142857142857143
406,mp-19403,Ba2CaMoO6,10,Cubic,-2.902145721,153.5657158,5.478714226,2.258,Ba,Ca; Mo,O,0.9696544015359946,0.5678571428571428
408,mp-6739,Ba2CaOsO6,10,Cubic,-2.681412958,150.889304,6.613556256,0.0,Ba,Ca; Os,O,0.9796968521848137,0.5517857142857143
409,mp-12417,Ba2CaReO6,10,Tetragonal,-2.915715638,148.7086445,6.665614867,0.0,Ba,Ca; Re,O,0.9785707638489691,0.5535714285714286
410,mp-6635,Ba2CaReO6,10,Cubic,-2.915534629,152.0769221,6.517981414,0.0,Ba,Ca; Re,O,0.9785707638489691,0.5535714285714286
411,mp-1520564,Ba2CaSeO6,10,Cubic,-2.549794024,143.590897,5.662940589,2.01,Ba,Ca; Se,O,1.0087163087068758,0.5071428571428571
412,mp-550685,Ba2CaTeO6,10,Cubic,-2.786920298,154.0002318,5.804636319,2.9976,Ba,Ca; Te,O,0.9763263354915174,0.5571428571428572
413,mp-557448,Ba2CaUO6,20,Monoclinic,-3.55043611,337.1538573,6.390476246,2.1948,Ba,Ca; U,O,0.9396871573384141,0.6178571428571429
414,mp-1520571,Ba2CaWO6,40,Cubic,-3.027743847,620.6565846,6.36296516,3.191,Ba,Ca; W,O,0.9674506415325034,0.5714285714285715
415,mp-18977,Ba2CaWO6,10,Cubic,-3.02969635,154.8175521,6.377210093,3.183,Ba,Ca; W,O,0.9674506415325034,0.5714285714285715
416,mp-19098,Ba2CaWO6,10,Monoclinic,-3.032736571,154.803538,6.377787411,3.2912,Ba,Ca; W,O,0.9674506415325034,0.5714285714285715
417,mp-19182,Ba2CaWO6,10,Tetragonal,-3.030209073,154.9030438,6.37369048,3.1866,Ba,Ca; W,O,0.9674506415325034,0.5714285714285715
418,mp-1207118,Ba2CdMoO6,10,Cubic,-2.469319745,152.1722473,6.318198368,2.5376,Ba,Cd; Mo,O,0.9808255351942433,0.55
419,mp-1206134,Ba2CdOsO6,10,Cubic,-2.223147162,150.6055925,7.42354022,0.0,Ba,Cd; Os,O,0.9911019377748581,0.5339285714285715
420,mp-551702,Ba2CdReO6,10,Cubic,-2.462299832,151.2194993,7.349226322,0.0,Ba,Cd; Re,O,0.9899494936611664,0.5357142857142857
421,mp-1228427,Ba2CeBiO6,20,Monoclinic,-2.894714906,347.4554673,6.879544528,0.0,Ba,Ce; Bi,O,0.9314623244514256,0.6321428571428572
422,mp-1519226,Ba2CeBiO6,40,Cubic,-2.886609661,700.5660508,6.824011401,0.0,Ba,Ce; Bi,O,0.9314623244514256,0.6321428571428572
423,mp-1519364,Ba2CeBiO6,10,Cubic,-2.86405742,176.471226,6.772592375,0.0,Ba,Ce; Bi,O,0.9314623244514256,0.6321428571428572
424,mp-1519270,Ba2CeCrO6,10,Cubic,-3.028614512,149.9136175,6.23351722,0.0,Ba,Ce; Cr,O,0.9899494936611664,0.5357142857142857
425,mp-1518368,Ba2CeHfO6,10,Cubic,-3.665451603,163.333452,7.007365395,2.2198,Ba,Ce; Hf,O,0.9718682243705515,0.5642857142857144
426,mp-1518549,Ba2CeHfO6,40,Cubic,-3.66725259,649.4676512,7.0490789,2.1719,Ba,Ce; Hf,O,0.9718682243705515,0.5642857142857144
427,mp-1079632,Ba2CeNbO6,10,Monoclinic,-3.375568956,162.2030058,6.180047218,0.0,Ba,Ce; Nb,O,0.9565804096051722,0.5892857142857143
428,mp-1228422,Ba2CeNbO6,10,Cubic,-3.366250703,162.7605333,6.158877795,0.0,Ba,Ce; Nb,O,0.9565804096051722,0.5892857142857143
429,mp-1522928,Ba2CeNbO6,40,Cubic,-3.368686277,650.6750842,6.162352049,0.0,Ba,Ce; Nb,O,0.9565804096051722,0.5892857142857143
430,mp-1205643,Ba2CePaO6,10,Cubic,-3.640372512,184.8633431,6.66325538,0.0162,Ba,Ce; Pa,O,0.9274036650856243,0.6392857142857143
431,mp-1228392,Ba2CePbO6,10,Trigonal,-2.873834083,170.7687325,6.981437635,2.3054,Ba,Ce; Pb,O,0.9576564280636705,0.5875
432,mp-1516858,Ba2CePrO6,10,Cubic,-3.226899462,185.5125382,5.833191812,0.0,Ba,Ce; Pr,O,0.9417661112263309,0.6142857142857143
433,mp-1517039,Ba2CePrO6,40,Cubic,-3.271712413,732.874456,5.906224237,0.0,Ba,Ce; Pr,O,0.9417661112263309,0.6142857142857143
434,mp-21879,Ba2CePtO6,10,Cubic,-2.800542077,154.2639437,7.597965773,1.4204,Ba,Ce; Pt,O,0.9718682243705515,0.5642857142857144
435,mp-1205973,Ba2CePuO6,10,Cubic,-3.441262822,175.4159981,7.144839165,0.2192,Ba,Ce; Pu,O,0.9355566643391242,0.625
436,mp-1521065,Ba2CeSnO6,40,Cubic,-3.114623059,649.1278974,6.44107368,2.1137,Ba,Ce; Sn,O,0.9763263354915174,0.5571428571428572
437,mp-1521094,Ba2CeSnO6,10,Cubic,-3.115689117,162.3080012,6.440040825,2.1444,Ba,Ce; Sn,O,0.9763263354915174,0.5571428571428572
438,mp-1078874,Ba2CeTaO6,10,Monoclinic,-3.484094687,162.6179691,7.063294364,0.0,Ba,Ce; Ta,O,0.9565804096051722,0.5892857142857143
439,mp-1517324,Ba2CeVO6,10,Cubic,-3.171042035,150.6665925,6.190741401,0.0,Ba,Ce; V,O,0.9785707638489691,0.5535714285714286
440,mp-1517711,Ba2CeWO6,10,Cubic,-3.034105303,160.6338986,7.180433725,0.0,Ba,Ce; W,O,0.9608990570525995,0.5821428571428572
441,mp-1517855,Ba2CeWO6,40,Cubic,-3.05305935,639.1743582,7.218193586,0.0,Ba,Ce; W,O,0.9608990570525995,0.5821428571428572
442,mp-1228386,Ba2CeZrO6,10,Tetragonal,-3.58272443,166.4995554,6.003791269,2.3379,Ba,Ce; Zr,O,0.9696544015359946,0.5678571428571428
443,mp-1228396,Ba2CeZrO6,10,Tetragonal,-3.580357677,166.5020753,6.003700407,2.5683,Ba,Ce; Zr,O,0.9696544015359946,0.5678571428571428
444,mp-1519247,Ba2CeZrO6,10,Cubic,-3.590094761,166.7493397,5.994797812,2.2933,Ba,Ce; Zr,O,0.9696544015359946,0.5678571428571428
445,mp-1519368,Ba2CeZrO6,40,Cubic,-3.595542719,661.8145956,6.041743918,2.2585,Ba,Ce; Zr,O,0.9696544015359946,0.5678571428571428
446,mp-18967,Ba2CoMoO6,20,Cubic,-2.463285518,276.7660679,6.306065383,0.0,Ba,Co; Mo,O,1.0536591145403504,0.4428571428571429
447,mp-561894,Ba2CoMoO6,20,Tetragonal,-2.454069767,277.1671721,6.296939521,1.274,Ba,Co; Mo,O,1.0536591145403504,0.4428571428571429
448,mp-545792,Ba2CoReO6,40,Cubic,-2.4478528,550.1162195,7.435115007,0.1982,Ba,Co; Re,O,1.0641957056857538,0.42857142857142866
449,mp-1228653,Ba2CoRuO6,30,Trigonal,-2.099805033,414.1780798,6.382551866,0.0,Ba,Co; Ru,O,1.088691259013559,0.3964285714285714
450,mp-1274542,Ba2CoWO6,10,Tetragonal,-2.565399248,139.7769929,7.287421359,1.8427,Ba,Co; W,O,1.0510574870970408,0.44642857142857145
451,mp-22112,Ba2CoWO6,20,Cubic,-2.576150624,279.2544446,7.295238185,0.0,Ba,Co; W,O,1.0510574870970408,0.44642857142857145
452,mp-1519532,Ba2CrBiO6,10,Cubic,-2.340303777,146.2333052,7.172382114,0.0393,Ba,Cr; Bi,O,1.0195887000582073,0.4910714285714286
453,mp-1519726,Ba2CrBiO6,40,Cubic,-2.316461712,594.4625364,7.057407852,0.0,Ba,Cr; Bi,O,1.0195887000582073,0.4910714285714286
454,mp-1079901,Ba2CrMoO6,20,Cubic,-2.660207096,270.2477272,6.372916817,0.0,Ba,Cr; Mo,O,1.0331997142580136,0.4714285714285714
455,mp-1521461,Ba2CrSnO6,10,Cubic,-2.503437152,137.8321835,6.522015354,0.0,Ba,Cr; Sn,O,1.0536591145403504,0.4428571428571429
456,mp-1078741,Ba2CuOsO6,10,Tetragonal,-2.111882844,144.7270202,7.164414977,0.0,Ba,Cu; Os,O,1.0395074048212491,0.4625
457,mp-10335,Ba2CuTeO6,10,Tetragonal,-2.159168555,136.8833978,6.815179082,0.0,Ba,Cu; Te,O,1.0407781962696858,0.46071428571428574
458,mp-560502,Ba2CuTeO6,20,Monoclinic,-2.177571373,284.1684428,6.565717575,0.0,Ba,Cu; Te,O,1.0407781962696858,0.46071428571428574
459,mp-505618,Ba2CuWO6,10,Tetragonal,-2.444741072,141.8237213,7.236261872,0.0,Ba,Cu; W,O,1.0306980200346285,0.47500000000000003
460,mp-551613,Ba2CuWO6,10,Tetragonal,-2.444460666,141.4389226,7.255948845,0.0,Ba,Cu; W,O,1.0306980200346285,0.47500000000000003
461,mp-1516815,Ba2DyBiO6,40,Cubic,-2.827802711,659.7170939,7.47191302,1.7331,Ba,Dy; Bi,O,0.9518745131357371,0.5971428571428572
462,mp-545659,Ba2DyBiO6,10,Cubic,-2.825176806,165.4372656,7.448969745,1.735,Ba,Dy; Bi,O,0.9518745131357371,0.5971428571428572
463,mp-1206026,Ba2DyMoO6,10,Cubic,-3.036579568,153.8142825,6.791496659,0.0,Ba,Dy; Mo,O,0.9544356104804967,0.592857142857143
464,mp-12640,Ba2DyNbO6,10,Cubic,-3.458601736,156.7967113,6.630188428,2.8514,Ba,Dy; Nb,O,0.9781210530199942,0.5542857142857144
465,mp-1516884,Ba2DyNbO6,40,Cubic,-3.454376709,627.0175192,6.631978912,2.8705,Ba,Dy; Nb,O,0.9781210530199942,0.5542857142857144
466,mp-1205636,Ba2DyPaO6,10,Cubic,-3.741842512,174.2791562,7.281198738,3.4628,Ba,Dy; Pa,O,0.9476364253657649,0.6042857142857144
467,mp-1522418,Ba2DySbO6,40,Cubic,-3.090085082,618.0924214,7.037810312,3.4745,Ba,Dy; Sb,O,0.9871945321760242,0.54
468,mp-6192,Ba2DySbO6,10,Cubic,-3.092258773,154.8135199,7.024608089,3.4688,Ba,Dy; Sb,O,0.9871945321760242,0.54
469,mp-1206435,Ba2DyTaO6,10,Cubic,-3.579592563,155.2479834,7.638025726,3.3837,Ba,Dy; Ta,O,0.9781210530199942,0.5542857142857144
470,mp-1205693,Ba2DyUO6,10,Cubic,-3.656206646,167.4343563,7.648211523,0.8683,Ba,Dy; U,O,0.9253875701615252,0.6428571428571429
471,mp-1518430,Ba2DyWO6,10,Cubic,-3.081254584,154.869576,7.687698255,0.0,Ba,Dy; W,O,0.9523004077724867,0.5964285714285714
472,mp-1205628,Ba2ErMoO6,10,Cubic,-3.056483002,151.469717,6.94879288,0.0,Ba,Er; Mo,O,0.9899494936611664,0.5357142857142857
473,mp-6653,Ba2ErNbO6,10,Cubic,-3.479930908,154.6731992,6.772306074,2.8542,Ba,Er; Nb,O,0.9830907211877634,0.5464285714285715
474,mp-1205790,Ba2ErPaO6,10,Cubic,-3.763198977,171.9599106,7.425356719,3.4587,Ba,Er; Pa,O,0.9523004077724867,0.5964285714285714
475,mp-1214797,Ba2ErReO6,20,Monoclinic,-3.05799634,299.9991401,8.016180127,0.0,Ba,Er; Re,O,0.9969046423285751,0.525
476,mp-6621,Ba2ErRuO6,10,Cubic,-2.865575252,148.6889622,7.136039155,0.0716,Ba,Er; Ru,O,1.0004189947692164,0.5196428571428572
477,mp-6231,Ba2ErSbO6,10,Cubic,-3.108728319,152.7359625,7.171898429,3.3776,Ba,Er; Sb,O,0.992257068238465,0.5321428571428571
478,mp-1205803,Ba2ErTaO6,10,Cubic,-3.600573127,153.5315751,7.774886669,3.3934,Ba,Er; Ta,O,0.9830907211877634,0.5464285714285715
479,mp-1206292,Ba2ErUO6,10,Cubic,-3.677274414,168.2717217,7.657114729,0.879,Ba,Er; U,O,0.9565804096051722,0.5892857142857143
480,mp-1518502,Ba2EuBiO6,40,Cubic,-2.597326323,681.6331731,7.129006007,0.0,Ba,Eu; Bi,O,0.9444825433199503,0.6096428571428572
481,mp-1518556,Ba2EuBiO6,10,Cubic,-2.589251523,170.350673,7.131417358,0.0,Ba,Eu; Bi,O,0.9444825433199503,0.6096428571428572
482,mp-1522590,Ba2EuCrO6,10,Cubic,-2.67384477,147.5903213,6.464944143,0.0,Ba,Eu; Cr,O,0.9652568759054456,0.575
483,mp-1522649,Ba2EuCrO6,40,Cubic,-2.680701319,597.7596119,6.384929088,0.0,Ba,Eu; Cr,O,0.9652568759054456,0.575
484,mp-1205758,Ba2EuMoO6,10,Cubic,-2.868653988,155.8812575,6.589206186,0.0479,Ba,Eu; Mo,O,0.9335050049875034,0.6285714285714286
485,mp-13323,Ba2EuNbO6,10,Tetragonal,-3.219130313,160.5396508,6.36662841,0.0,Ba,Eu; Nb,O,0.9703174886580843,0.5667857142857143
486,mp-1518653,Ba2EuNbO6,40,Cubic,-3.214949971,642.8408082,6.359871922,0.0,Ba,Eu; Nb,O,0.9703174886580843,0.5667857142857143
487,mp-22279,Ba2EuNbO6,10,Cubic,-3.2100848,161.0972774,6.344590785,0.0,Ba,Eu; Nb,O,0.9703174886580843,0.5667857142857143
488,mp-504674,Ba2EuReO6,10,Cubic,-2.889526186,158.3236235,7.434301971,0.0,Ba,Eu; Re,O,0.9417661112263309,0.6142857142857143
489,mp-1205665,Ba2EuRuO6,10,Cubic,-2.6238422,154.0277082,6.723805241,0.0,Ba,Eu; Ru,O,0.9871945321760242,0.54
490,mp-1519082,Ba2EuSbO6,40,Cubic,-2.851163811,641.2024262,6.675014448,0.0,Ba,Eu; Sb,O,0.979246105991032,0.5525
491,mp-21370,Ba2EuSbO6,10,Cubic,-2.851745644,160.1925308,6.679517823,0.0,Ba,Eu; Sb,O,0.979246105991032,0.5525
492,mp-21348,Ba2EuTaO6,10,Tetragonal,-3.332704743,160.3347064,7.286586155,0.0,Ba,Eu; Ta,O,0.9703174886580843,0.5667857142857143
493,mp-1519613,Ba2EuVO6,10,Cubic,-2.935080831,149.9180111,6.352885631,0.0,Ba,Eu; V,O,0.9929514398747412,0.5310714285714286
494,mp-1518337,Ba2EuWO6,40,Cubic,-2.961359406,654.4925457,7.169494215,0.0113,Ba,Eu; W,O,0.9314623244514256,0.6321428571428572
495,mp-1277787,Ba2FeMoO6,20,Tetragonal,-2.500273185,275.3149437,6.30205088,0.8641,Ba,Fe; Mo,O,1.0208112284755433,0.4892857142857144
496,mp-1288525,Ba2FeMoO6,20,Monoclinic,-2.500982592,274.8251874,6.313281541,0.7715,Ba,Fe; Mo,O,1.0208112284755433,0.4892857142857144
497,mp-1288978,Ba2FeMoO6,20,Monoclinic,-2.501110608,275.5764878,6.296069729,0.9037,Ba,Fe; Mo,O,1.0208112284755433,0.4892857142857144
498,mp-18995,Ba2FeMoO6,10,Cubic,-2.497820122,136.6513958,6.348448812,0.0,Ba,Fe; Mo,O,1.0208112284755433,0.4892857142857144
499,mp-31756,Ba2FeReO6,10,Cubic,-2.485915453,135.801698,7.491925993,0.0,Ba,Fe; Re,O,1.0306980200346285,0.47500000000000003
532,mp-1101094,Cs2CeCl6,9,Trigonal,-2.276860934,299.0731574,3.434892118,1.8236,Cs,Ce,Cl,0.9735910532008807,0.48066298342541436
533,mp-610706,Cs2CoF6,9,Cubic,-2.472950881,173.5610362,4.197576962,0.0,Cs,Co,F,1.220329444950977,0.39849624060150374
534,mp-557324,Cs2CrF6,9,Cubic,-2.969485863,192.2564893,3.729478742,0.0,Cs,Cr,F,1.2073472168132007,0.4135338345864662
537,mp-27882,Cs2GeCl6,9,Cubic,-1.806787208,276.3428927,3.311963221,2.215,Cs,Ge,Cl,1.1150530011018633,0.2928176795580111
538,mp-8217,Cs2GeF6,9,Cubic,-3.052358113,177.7903064,4.225744966,6.0336,Cs,Ge,F,1.220329444950977,0.39849624060150374
540,mp-1238793,Cs2HfBr6,9,Cubic,-2.04630847,329.5723107,4.654157039,3.2973,Cs,Hf,Br,1.0169625617064952,0.3622448979591837
541,mp-1120741,Cs2HfCl6,9,Cubic,-2.262170021,288.0302756,3.787815551,4.2277,Cs,Hf,Cl,1.035406358166016,0.3922651933701657
542,mp-13948,Cs2HfF6,9,Trigonal,-3.729391568,174.1529305,5.323278509,7.2288,Cs,Hf,F,1.1126533174553026,0.5338345864661653
543,mp-29398,Cs2HfI6,9,Cubic,-1.508881837,410.2922488,4.879833813,2.2062,Cs,Hf,I,0.9914074457873243,0.3227272727272727
544,mp-28651,Cs2IrCl6,9,Cubic,-1.388654683,272.9373685,4.080788875,0.0,Cs,Ir,Cl,1.0715499066030225,0.3453038674033149
545,mp-572797,Cs2IrF6,9,Trigonal,-2.396600497,167.2713391,5.678550656,0.0777,Cs,Ir,F,1.1610295486490114,0.4699248120300752
546,mp-1205772,Cs2MnCl6,9,Cubic,-1.69665302,271.0658898,3.267997718,1.3423,Cs,Mn,Cl,1.1150530011018633,0.2928176795580111
547,mp-557912,Cs2MnF6,9,Cubic,-2.909271344,176.7357142,4.084639642,3.3832,Cs,Mn,F,1.220329444950977,0.39849624060150374
548,mp-1207229,Cs2MoBr6,9,Cubic,-1.516381913,316.2731158,4.416448063,0.0,Cs,Mo,Br,1.0403410114008975,0.3316326530612245
